12        全球变化与海气相互作用21          xx所        某洋南部  GASI-02-IND-STSsum            海测330120160721135901-0800  102   路人甲                   GPS探空仪 CF-06-A
22STC083  120160721144257 073947.81S 1043232.79E  610511.001-9-9.99-35.222  269.652  27.801   3.542  68.801 
22STC083  120160721144258 073947.88S 1043232.60E  610515.001-9-9.99-35.252  269.492  28.001   3.532  68.101 
22STC083  120160721144259 073947.99S 1043232.44E  610519.101-9-9.99-35.292  269.342  28.401   3.512  67.501 
22STC083  120160721144300 073948.10S 1043232.27E  610523.201-9-9.99-35.322  269.182  28.801   3.522  66.801 
22STC083  120160721144301 073948.17S 1043232.11E  610527.301-9-9.99-35.342  269.022  29.201   3.532  66.101 
22STC083  120160721144302 073948.28S 1043231.97E  610531.401-9-9.99-35.372  268.862  29.701   3.542  65.501 
22STC083  120160721144303 073948.38S 1043231.80E  610535.601-9-9.99-35.402  268.702  30.201   3.552  65.001 
22STC083  120160721144304 073948.49S 1043231.64E  610539.701-9-9.99-35.432  268.542  30.701   3.562  64.401 
22STC083  120160721144305 073948.64S 1043231.50E  610543.901-9-9.99-35.452  268.392  31.101   3.582  63.801 
22STC083  120160721144306 073948.74S 1043231.31E  610547.901-9-9.99-35.482  268.232  31.601   3.592  63.301 
22STC083  120160721144307 073948.89S 1043231.17E  610552.001-9-9.99-35.512  268.072  32.001   3.592  62.801 
22STC083  120160721144308 073949.03S 1043230.98E  610556.001-9-9.99-35.552  267.922  32.401   3.602  62.201 
22STC083  120160721144309 073949.14S 1043230.76E  610560.001-9-9.99-35.582  267.772  32.801   3.612  61.701 
22STC083  120160721144310 073949.25S 1043230.60E  610564.001-9-9.99-35.612  267.612  33.101   3.622  61.201 
22STC083  120160721144311 073949.36S 1043230.38E  610568.001-9-9.99-35.652  267.462  33.301   3.622  60.701 
22STC083  120160721144312 073949.46S 1043230.16E  610572.001-9-9.99-35.682  267.312  33.401   3.652  60.301 
22STC083  120160721144313 073949.57S 1043229.96E  610575.901-9-9.99-35.712  267.162  33.401   3.662  59.901 
22STC083  120160721144314 073949.72S 1043229.83E  610579.901-9-9.99-35.752  267.012  33.501   3.672  59.501 
22STC083  120160721144315 073949.82S 1043229.69E  610583.901-9-9.99-35.782  266.862  33.401   3.702  59.201 
22STC083  120160721144316 073950.00S 1043229.55E  610587.901-9-9.99-35.812  266.702  33.201   3.712  58.901 
22STC083  120160721144317 073950.18S 1043229.39E  610592.001-9-9.99-35.842  266.552  32.901   3.742  58.501 
22STC083  120160721144318 073950.33S 1043229.22E  610596.201-9-9.99-35.862  266.392  32.501   3.752  58.201 
22STC083  120160721144319 073950.47S 1043229.03E  610600.601-9-9.99-35.892  266.222  32.101   3.752  58.001 
22STC083  120160721144320 073950.62S 1043228.78E  610605.201-9-9.99-35.922  266.042  31.601   3.772  57.701 
22STC083  120160721144321 073950.76S 1043228.56E  610610.001-9-9.99-35.952  265.862  31.101   3.772  57.501 
22STC083  120160721144322 073950.87S 1043228.32E  610614.701-9-9.99-35.992  265.682  30.701   3.782  57.301 
22STC083  120160721144323 073950.98S 1043228.10E  610619.401-9-9.99-36.022  265.502  30.201   3.812  57.001 
22STC083  120160721144324 073951.12S 1043227.88E  610623.801-9-9.99-36.062  265.332  29.901   3.812  56.801 
22STC083  120160721144325 073951.26S 1043227.71E  610628.001-9-9.99-36.102  265.172  29.501   3.822  56.701 
22STC083  120160721144326 073951.44S 1043227.52E  610632.201-9-9.99-36.142  265.012  29.101   3.802  56.601 
22STC083  120160721144327 073951.62S 1043227.38E  610636.401-9-9.99-36.182  264.862  28.801   3.822  56.501 
22STC083  120160721144328 073951.80S 1043227.24E  610640.501-9-9.99-36.212  264.702  28.501   3.822  56.501 
22STC083  120160721144329 073951.91S 1043227.11E  610644.701-9-9.99-36.252  264.542  28.101   3.822  56.301 
22STC083  120160721144330 073952.06S 1043227.00E  610648.901-9-9.99-36.292  264.382  27.801   3.832  56.201 
22STC083  120160721144331 073952.20S 1043226.80E  610653.101-9-9.99-36.322  264.222  27.601   3.822  56.101 
22STC083  120160721144332 073952.38S 1043226.59E  610657.401-9-9.99-36.372  264.062  27.301   3.832  56.001 
22STC083  120160721144333 073952.52S 1043226.31E  610661.601-9-9.99-36.412  263.902  27.101   3.822  56.001 
22STC083  120160721144334 073952.63S 1043226.06E  610665.801-9-9.99-36.452  263.742  26.901   3.822  55.901 
22STC083  120160721144335 073952.78S 1043225.79E  610669.901-9-9.99-36.502  263.592  26.701   3.822  55.901 
22STC083  120160721144336 073952.92S 1043225.60E  610674.101-9-9.99-36.542  263.432  26.501   3.812  55.901 
22STC083  120160721144337 073953.10S 1043225.40E  610678.201-9-9.99-36.582  263.272  26.401   3.802  55.901 
22STC083  120160721144338 073953.24S 1043225.21E  610682.401-9-9.99-36.622  263.112  26.201   3.812  56.001 
22STC083  120160721144339 073953.39S 1043225.05E  610686.701-9-9.99-36.662  262.952  26.101   3.792  56.001 
22STC083  120160721144340 073953.57S 1043224.85E  610691.001-9-9.99-36.702  262.792  25.901   3.792  56.101 
22STC083  120160721144341 073953.75S 1043224.72E  610695.201-9-9.99-36.742  262.632  25.801   3.782  56.201 
22STC083  120160721144342 073953.93S 1043224.55E  610699.501-9-9.99-36.782  262.472  25.601   3.782  56.301 
22STC083  120160721144343 073954.07S 1043224.33E  610703.601-9-9.99-36.822  262.312  25.501   3.772  56.301 
22STC083  120160721144344 073954.22S 1043224.14E  610707.801-9-9.99-36.862  262.152  25.401   3.732  56.301 
22STC083  120160721144345 073954.36S 1043223.89E  610712.001-9-9.99-36.902  262.002  25.201   3.722  56.201 
22STC083  120160721144346 073954.50S 1043223.67E  610716.101-9-9.99-36.942  261.842  25.101   3.712  56.101 
22STC083  120160721144347 073954.68S 1043223.43E  610720.301-9-9.99-36.982  261.682  25.001   3.692  56.001 
22STC083  120160721144348 073954.83S 1043223.21E  610724.501-9-9.99-37.022  261.532  24.901   3.672  55.901 
22STC083  120160721144349 073955.01S 1043222.99E  610728.801-9-9.99-37.062  261.372  24.801   3.662  55.801 
22STC083  120160721144350 073955.19S 1043222.77E  610733.101-9-9.99-37.102  261.212  24.701   3.662  55.601 
22STC083  120160721144351 073955.33S 1043222.60E  610737.401-9-9.99-37.142  261.042  24.601   3.642  55.501 
22STC083  120160721144352 073955.48S 1043222.41E  610741.601-9-9.99-37.182  260.882  24.501   3.642  55.401 
22STC083  120160721144353 073955.62S 1043222.25E  610745.801-9-9.99-37.222  260.732  24.401   3.632  55.301 
22STC083  120160721144354 073955.80S 1043222.08E  610750.001-9-9.99-37.262  260.572  24.301   3.612  55.201 
22STC083  120160721144355 073955.94S 1043221.89E  610754.001-9-9.99-37.302  260.422  24.301   3.612  55.001 
22STC083  120160721144356 073956.09S 1043221.70E  610757.901-9-9.99-37.342  260.272  24.201   3.612  54.701 
22STC083  120160721144357 073956.23S 1043221.48E  610761.801-9-9.99-37.382  260.132  24.201   3.622  54.501 
22STC083  120160721144358 073956.38S 1043221.26E  610765.801-9-9.99-37.422  259.982  24.101   3.612  54.301 
22STC083  120160721144359 073956.56S 1043221.04E  610769.801-9-9.99-37.462  259.832  24.101   3.622  54.101 
22STC083  120160721144400 073956.70S 1043220.84E  610773.801-9-9.99-37.492  259.682  24.001   3.632  53.901 
22STC083  120160721144401 073956.88S 1043220.62E  610777.901-9-9.99-37.532  259.522  23.901   3.632  53.701 
22STC083  120160721144402 073957.02S 1043220.43E  610782.001-9-9.99-37.572  259.372  23.801   3.632  53.501 
22STC083  120160721144403 073957.20S 1043220.27E  610786.001-9-9.99-37.612  259.222  23.801   3.642  53.201 
22STC083  120160721144404 073957.38S 1043220.05E  610790.101-9-9.99-37.652  259.072  23.701   3.642  52.901 
22STC083  120160721144405 073957.53S 1043219.86E  610794.201-9-9.99-37.692  258.912  23.701   3.652  52.501 
22STC083  120160721144406 073957.71S 1043219.69E  610798.401-9-9.99-37.732  258.762  23.601   3.662  52.101 
22STC083  120160721144407 073957.89S 1043219.50E  610802.601-9-9.99-37.772  258.602  23.501   3.672  51.701 
22STC083  120160721144408 073958.03S 1043219.31E  610806.701-9-9.99-37.812  258.452  23.501   3.682  51.401 
22STC083  120160721144409 073958.21S 1043219.11E  610810.901-9-9.99-37.852  258.292  23.501   3.672  51.001 
22STC083  120160721144410 073958.39S 1043218.89E  610815.201-9-9.99-37.892  258.132  23.401   3.692  50.701 
22STC083  120160721144411 073958.57S 1043218.67E  610819.601-9-9.99-37.932  257.972  23.301   3.712  50.401 
22STC083  120160721144412 073958.72S 1043218.46E  610824.201-9-9.99-37.972  257.802  23.201   3.722  50.101 
22STC083  120160721144413 073958.86S 1043218.21E  610829.001-9-9.99-38.012  257.622  23.201   3.712  49.801 
22STC083  120160721144414 073959.00S 1043217.99E  610833.701-9-9.99-38.052  257.442  23.101   3.742  49.501 
22STC083  120160721144415 073959.22S 1043217.74E  610838.401-9-9.99-38.092  257.272  23.101   3.772  49.201 
22STC083  120160721144416 073959.40S 1043217.52E  610842.901-9-9.99-38.132  257.102  23.101   3.782  49.001 
22STC083  120160721144417 073959.62S 1043217.33E  610847.401-9-9.99-38.172  256.932  23.001   3.752  48.801 
22STC083  120160721144418 073959.80S 1043217.14E  610851.801-9-9.99-38.212  256.772  23.001   3.732  48.601 
22STC083  120160721144419 074000.01S 1043216.92E  610856.301-9-9.99-38.242  256.602  23.001   3.742  48.501 
22STC083  120160721144420 074000.19S 1043216.72E  610860.801-9-9.99-38.272  256.442  22.901   3.742  48.301 
22STC083  120160721144421 074000.41S 1043216.48E  610865.401-9-9.99-38.312  256.272  22.901   3.742  48.201 
22STC083  120160721144422 074000.59S 1043216.26E  610870.001-9-9.99-38.352  256.102  22.901   3.742  48.001 
22STC083  120160721144423 074000.77S 1043216.04E  610874.501-9-9.99-38.392  255.932  22.801   3.742  47.901 
22STC083  120160721144424 074000.95S 1043215.82E  610879.001-9-9.99-38.432  255.762  22.801   3.742  47.701 
22STC083  120160721144425 074001.13S 1043215.57E  610883.301-9-9.99-38.482  255.602  22.801   3.742  47.601 
22STC083  120160721144426 074001.31S 1043215.35E  610887.701-9-9.99-38.522  255.442  22.801   3.742  47.501 
22STC083  120160721144427 074001.49S 1043215.13E  610892.101-9-9.99-38.562  255.282  22.701   3.732  47.501 
22STC083  120160721144428 074001.70S 1043214.94E  610896.401-9-9.99-38.602  255.122  22.701   3.722  47.501 
22STC083  120160721144429 074001.88S 1043214.72E  610900.801-9-9.99-38.642  254.962  22.701   3.722  47.401 
22STC083  120160721144430 074002.06S 1043214.50E  610905.101-9-9.99-38.682  254.802  22.601   3.692  47.301 
22STC083  120160721144431 074002.28S 1043214.28E  610909.401-9-9.99-38.722  254.642  22.601   3.642  47.101 
22STC083  120160721144432 074002.46S 1043214.03E  610913.701-9-9.99-38.762  254.482  22.501   3.622  46.901 
22STC083  120160721144433 074002.68S 1043213.81E  610918.001-9-9.99-38.802  254.322  22.501   3.572  46.701 
22STC083  120160721144434 074002.86S 1043213.57E  610922.301-9-9.99-38.842  254.172  22.401   3.542  46.401 
22STC083  120160721144435 074003.04S 1043213.35E  610926.501-9-9.99-38.882  254.012  22.301   3.482  46.001 
22STC083  120160721144436 074003.25S 1043213.15E  610930.801-9-9.99-38.922  253.852  22.301   3.432  45.701 
22STC083  120160721144437 074003.40S 1043212.93E  610935.001-9-9.99-38.962  253.702  22.201   3.382  45.401 
22STC083  120160721144438 074003.54S 1043212.77E  610939.101-9-9.99-39.012  253.542  22.201   3.322  45.101 
22STC083  120160721144439 074003.68S 1043212.58E  610943.301-9-9.99-39.052  253.392  22.201   3.272  44.701 
22STC083  120160721144440 074003.86S 1043212.39E  610947.501-9-9.99-39.092  253.242  22.101   3.242  44.501 
22STC083  120160721144441 074004.04S 1043212.17E  610951.701-9-9.99-39.132  253.082  22.101   3.192  44.101 
22STC083  120160721144442 074004.22S 1043211.95E  610955.901-9-9.99-39.172  252.932  22.101   3.142  43.901 
22STC083  120160721144443 074004.44S 1043211.73E  610960.101-9-9.99-39.222  252.772  22.101   3.092  43.601 
22STC083  120160721144444 074004.62S 1043211.48E  610964.501-9-9.99-39.262  252.612  22.101   3.062  43.501 
22STC083  120160721144445 074004.84S 1043211.26E  610969.001-9-9.99-39.302  252.452  22.201   2.992  43.301 
22STC083  120160721144446 074005.02S 1043211.04E  610973.601-9-9.99-39.342  252.282  22.201   2.942  43.101 
22STC083  120160721144447 074005.20S 1043210.82E  610978.201-9-9.99-39.382  252.112  22.201   2.892  43.001 
22STC083  120160721144448 074005.38S 1043210.60E  610982.901-9-9.99-39.432  251.942  22.201   2.872  42.901 
22STC083  120160721144449 074005.52S 1043210.44E  610987.601-9-9.99-39.472  251.772  22.201   2.852  42.801 
22STC083  120160721144450 074005.66S 1043210.24E  610992.401-9-9.99-39.512  251.592  22.101   2.782  42.501 
22STC083  120160721144451 074005.81S 1043210.08E  610997.201-9-9.99-39.552  251.422  22.101   2.722  42.201 
22STC083  120160721144452 074006.02S 1043209.97E  611002.101-9-9.99-39.582  251.242  22.001   2.672  41.901 
22STC083  120160721144453 074006.20S 1043209.80E  611007.001-9-9.99-39.622  251.062  22.001   2.612  41.601 
22STC083  120160721144454 074006.42S 1043209.64E  611012.001-9-9.99-39.652  250.882  21.901   2.522  41.101 
22STC083  120160721144455 074006.64S 1043209.45E  611016.901-9-9.99-39.682  250.702  21.801   2.472  40.801 
22STC083  120160721144456 074006.85S 1043209.28E  611021.701-9-9.99-39.712  250.522  21.801   2.402  40.401 
22STC083  120160721144457 074007.03S 1043209.06E  611026.501-9-9.99-39.742  250.352  21.801   2.342  40.001 
22STC083  120160721144458 074007.21S 1043208.81E  611031.001-9-9.99-39.782  250.182  21.701   2.292  39.501 
22STC083  120160721144459 074007.36S 1043208.59E  611035.601-9-9.99-39.822  250.022  21.701   2.222  39.001 
22STC083  120160721144500 074007.50S 1043208.38E  611040.101-9-9.99-39.862  249.852  21.701   2.172  38.601 
22STC083  120160721144501 074007.64S 1043208.18E  611044.501-9-9.99-39.902  249.692  21.701   2.102  38.201 
22STC083  120160721144502 074007.82S 1043208.02E  611049.001-9-9.99-39.942  249.532  21.701   2.072  38.001 
22STC083  120160721144503 074007.97S 1043207.83E  611053.401-9-9.99-39.972  249.372  21.701   2.032  37.901 
22STC083  120160721144504 074008.11S 1043207.66E  611057.801-9-9.99-40.012  249.212  21.701   1.992  38.001 
22STC083  120160721144505 074008.22S 1043207.47E  611062.301-9-9.99-40.052  249.052  21.601   1.942  38.201 
22STC083  120160721144506 074008.40S 1043207.33E  611066.801-9-9.99-40.092  248.882  21.601   1.912  38.701 
22STC083  120160721144507 074008.54S 1043207.19E  611071.301-9-9.99-40.132  248.722  21.601   1.882  39.301 
22STC083  120160721144508 074008.72S 1043207.00E  611075.801-9-9.99-40.182  248.562  21.601   1.852  40.001 
22STC083  120160721144509 074008.90S 1043206.78E  611080.101-9-9.99-40.222  248.402  21.601   1.792  40.401 
22STC083  120160721144510 074009.08S 1043206.64E  611084.401-9-9.99-40.272  248.242  21.501   1.782  41.201 
22STC083  120160721144511 074009.26S 1043206.51E  611088.601-9-9.99-40.312  248.092  21.501   1.752  41.701 
22STC083  120160721144512 074009.44S 1043206.37E  611092.801-9-9.99-40.362  247.942  21.501   1.722  42.201 
22STC083  120160721144513 074009.59S 1043206.15E  611097.001-9-9.99-40.402  247.792  21.501   1.682  42.501 
22STC083  120160721144514 074009.73S 1043205.96E  611101.201-9-9.99-40.442  247.642  21.501   1.652  42.901 
22STC083  120160721144515 074009.88S 1043205.74E  611105.601-9-9.99-40.482  247.482  21.501   1.632  43.401 
22STC083  120160721144516 074010.02S 1043205.57E  611110.001-9-9.99-40.522  247.322  21.601   1.602  43.901 
22STC083  120160721144517 074010.13S 1043205.35E  611114.401-9-9.99-40.562  247.162  21.601   1.592  44.501 
22STC083  120160721144518 074010.31S 1043205.13E  611118.801-9-9.99-40.602  247.002  21.701   1.572  45.001 
22STC083  120160721144519 074010.49S 1043204.97E  611123.201-9-9.99-40.642  246.842  21.701   1.562  45.401 
22STC083  120160721144520 074010.70S 1043204.78E  611127.601-9-9.99-40.692  246.682  21.901   1.552  45.801 
22STC083  120160721144521 074010.88S 1043204.64E  611132.001-9-9.99-40.732  246.532  22.001   1.562  46.201 
22STC083  120160721144522 074011.06S 1043204.48E  611136.401-9-9.99-40.772  246.372  22.101   1.572  46.501 
22STC083  120160721144523 074011.21S 1043204.34E  611140.701-9-9.99-40.812  246.212  22.201   1.572  46.801 
22STC083  120160721144524 074011.35S 1043204.20E  611145.001-9-9.99-40.852  246.062  22.301   1.582  47.301 
22STC083  120160721144525 074011.46S 1043204.01E  611149.301-9-9.99-40.892  245.902  22.401   1.622  47.901 
22STC083  120160721144526 074011.57S 1043203.84E  611153.701-9-9.99-40.932  245.752  22.501   1.612  48.501 
22STC083  120160721144527 074011.68S 1043203.62E  611158.001-9-9.99-40.982  245.592  22.601   1.612  49.201 
22STC083  120160721144528 074011.78S 1043203.38E  611162.401-9-9.99-41.022  245.432  22.701   1.612  49.901 
22STC083  120160721144529 074011.96S 1043203.16E  611166.801-9-9.99-41.062  245.272  22.701   1.622  50.601 
22STC083  120160721144530 074012.14S 1043202.96E  611171.301-9-9.99-41.112  245.112  22.801   1.642  51.201 
22STC083  120160721144531 074012.32S 1043202.77E  611175.701-9-9.99-41.152  244.952  22.801   1.642  51.801 
22STC083  120160721144532 074012.54S 1043202.58E  611180.201-9-9.99-41.192  244.792  22.901   1.652  52.301 
22STC083  120160721144533 074012.72S 1043202.44E  611184.601-9-9.99-41.232  244.642  22.901   1.662  52.801 
22STC083  120160721144534 074012.90S 1043202.25E  611188.801-9-9.99-41.272  244.482  22.901   1.672  53.301 
22STC083  120160721144535 074013.01S 1043202.11E  611193.101-9-9.99-41.312  244.332  22.901   1.682  53.701 
22STC083  120160721144536 074013.08S 1043201.89E  611197.201-9-9.99-41.352  244.192  22.801   1.692  54.001 
22STC083  120160721144537 074013.19S 1043201.67E  611201.401-9-9.99-41.392  244.042  22.801   1.702  54.301 
22STC083  120160721144538 074013.30S 1043201.51E  611205.501-9-9.99-41.432  243.892  22.801   1.712  54.601 
22STC083  120160721144539 074013.48S 1043201.29E  611209.701-9-9.99-41.472  243.742  22.801   1.722  54.801 
22STC083  120160721144540 074013.69S 1043201.04E  611213.801-9-9.99-41.522  243.592  22.801   1.732  54.901 
22STC083  120160721144541 074013.91S 1043200.82E  611217.901-9-9.99-41.562  243.452  22.801   1.732  55.101 
22STC083  120160721144542 074014.12S 1043200.63E  611222.201-9-9.99-41.602  243.292  22.701   1.742  55.201 
22STC083  120160721144543 074014.30S 1043200.47E  611226.501-9-9.99-41.652  243.142  22.701   1.762  55.301 
22STC083  120160721144544 074014.45S 1043200.27E  611230.901-9-9.99-41.692  242.982  22.701   1.782  55.501 
22STC083  120160721144545 074014.56S 1043200.11E  611235.301-9-9.99-41.732  242.832  22.601   1.802  55.801 
