12        XXX相互作用21          xx所        某洋南部  GASI-02-IND-STSsum            海测330120160721184009-0800  102   路人甲                   GPS探空仪 CF-06-A
22STC082  120160721184140 075938.08S 1040012.47E  6  133.201-9-9.99 27.512  994.142  73.801  11.142   3.401 
22STC082  120160721184141 075938.33S 1040012.36E  6  137.201-9-9.99 27.492  993.702  73.801  11.072   3.501 
22STC082  120160721184142 075938.69S 1040012.17E  6  140.801-9-9.99 27.452  993.292  74.001  11.012   3.501 
22STC082  120160721184143 075939.12S 1040011.95E  6  144.501-9-9.99 27.432  992.882  74.401  10.962   3.501 
22STC082  120160721184144 075939.62S 1040011.81E  6  148.201-9-9.99 27.402  992.462  74.901  10.892   3.301 
22STC082  120160721184145 075940.09S 1040011.78E  6  152.401-9-9.99 27.382  992.002  75.601  10.822   3.101 
22STC082  120160721184146 075940.52S 1040011.84E  6  156.901-9-9.99 27.362  991.502  76.101  10.742   2.801 
22STC082  120160721184147 075940.92S 1040011.95E  6  161.701-9-9.99 27.332  990.962  76.601  10.662   2.501 
22STC082  120160721184148 075941.21S 1040012.06E  6  166.701-9-9.99 27.292  990.402  76.701  10.592   2.201 
22STC082  120160721184149 075941.50S 1040012.14E  6  171.701-9-9.99 27.242  989.852  76.701  10.532   2.001 
22STC082  120160721184150 075941.86S 1040012.06E  6  176.401-9-9.99 27.182  989.332  76.501  10.482   1.701 
22STC082  120160721184151 075942.25S 1040011.92E  6  180.801-9-9.99 27.122  988.842  76.301  10.432   1.501 
22STC082  120160721184152 075942.68S 1040011.73E  6  185.101-9-9.99 27.072  988.372  76.101  10.382   1.201 
22STC082  120160721184153 075943.01S 1040011.59E  6  189.301-9-9.99 27.022  987.902  76.101  10.352   0.901 
22STC082  120160721184154 075943.26S 1040011.51E  6  193.601-9-9.99 26.982  987.422  76.301  10.322   0.501 
22STC082  120160721184155 075943.51S 1040011.48E  6  198.201-9-9.99 26.942  986.912  76.601  10.292   0.001 
22STC082  120160721184156 075943.87S 1040011.56E  6  203.201-9-9.99 26.902  986.362  77.001  10.262 359.501 
22STC082  120160721184157 075944.23S 1040011.67E  6  208.201-9-9.99 26.862  985.802  77.401  10.222 358.901 
22STC082  120160721184158 075944.59S 1040011.81E  6  213.301-9-9.99 26.812  985.242  77.801  10.182 358.201 
22STC082  120160721184159 075944.88S 1040011.92E  6  218.001-9-9.99 26.762  984.712  78.101  10.132 357.601 
22STC082  120160721184200 075945.10S 1040011.89E  6  222.501-9-9.99 26.702  984.222  78.301  10.082 357.001 
22STC082  120160721184201 075945.35S 1040011.78E  6  226.901-9-9.99 26.662  983.732  78.501  10.032 356.401 
22STC082  120160721184202 075945.60S 1040011.59E  6  231.201-9-9.99 26.612  983.262  78.601   9.982 355.801 
22STC082  120160721184203 075945.82S 1040011.51E  6  235.601-9-9.99 26.572  982.772  78.701   9.942 355.101 
22STC082  120160721184204 075946.07S 1040011.56E  6  239.901-9-9.99 26.532  982.302  78.901   9.902 354.401 
22STC082  120160721184205 075946.36S 1040011.70E  6  244.101-9-9.99 26.502  981.832  79.001   9.862 353.601 
22STC082  120160721184206 075946.64S 1040011.95E  6  248.401-9-9.99 26.472  981.362  79.201   9.822 352.901 
22STC082  120160721184207 075947.04S 1040012.17E  6  252.901-9-9.99 26.452  980.862  79.301   9.792 352.201 
22STC082  120160721184208 075947.44S 1040012.39E  6  257.701-9-9.99 26.432  980.332  79.501   9.762 351.701 
22STC082  120160721184209 075947.83S 1040012.47E  6  262.701-9-9.99 26.412  979.772  79.601   9.752 351.201 
22STC082  120160721184210 075948.19S 1040012.47E  6  267.701-9-9.99 26.402  979.232  79.801   9.752 350.701 
22STC082  120160721184211 075948.48S 1040012.39E  6  272.401-9-9.99 26.372  978.702  79.901   9.772 350.101 
22STC082  120160721184212 075948.77S 1040012.28E  6  277.001-9-9.99 26.342  978.212  80.001   9.792 349.601 
22STC082  120160721184213 075949.09S 1040012.17E  6  281.401-9-9.99 26.292  977.712  80.201   9.832 349.001 
22STC082  120160721184214 075949.49S 1040012.19E  6  285.901-9-9.99 26.232  977.222  80.301   9.872 348.501 
22STC082  120160721184215 075949.92S 1040012.36E  6  290.301-9-9.99 26.172  976.742  80.401   9.912 348.001 
22STC082  120160721184216 075950.35S 1040012.61E  6  294.501-9-9.99 26.112  976.272  80.601   9.952 347.501 
22STC082  120160721184217 075950.68S 1040012.85E  6  298.801-9-9.99 26.062  975.802  80.701   9.982 347.101 
22STC082  120160721184218 075950.89S 1040013.13E  6  303.201-9-9.99 26.012  975.322  80.801  10.012 346.601 
22STC082  120160721184219 075951.04S 1040013.32E  6  307.701-9-9.99 25.962  974.822  80.901  10.022 346.201 
22STC082  120160721184220 075951.22S 1040013.40E  6  312.501-9-9.99 25.912  974.302  81.101  10.032 345.801 
22STC082  120160721184221 075951.47S 1040013.35E  6  317.201-9-9.99 25.862  973.782  81.201  10.032 345.401 
22STC082  120160721184222 075951.83S 1040013.32E  6  321.901-9-9.99 25.822  973.262  81.401  10.032 345.001 
22STC082  120160721184223 075952.26S 1040013.24E  6  326.701-9-9.99 25.782  972.742  81.501  10.032 344.501 
22STC082  120160721184224 075952.66S 1040013.24E  6  331.501-9-9.99 25.742  972.212  81.701  10.002 344.101 
22STC082  120160721184225 075953.02S 1040013.32E  6  336.401-9-9.99 25.702  971.682  81.801   9.962 343.701 
22STC082  120160721184226 075953.34S 1040013.43E  6  341.301-9-9.99 25.672  971.142  81.901   9.912 343.401 
22STC082  120160721184227 075953.63S 1040013.54E  6  346.201-9-9.99 25.632  970.602  82.101   9.862 343.201 
22STC082  120160721184228 075953.95S 1040013.60E  6  351.201-9-9.99 25.602  970.052  82.201   9.822 343.001 
22STC082  120160721184229 075954.24S 1040013.68E  6  356.201-9-9.99 25.572  969.502  82.401   9.802 342.901 
22STC082  120160721184230 075954.53S 1040013.76E  6  361.401-9-9.99 25.552  968.942  82.601   9.802 342.701 
22STC082  120160721184231 075954.85S 1040013.90E  6  366.601-9-9.99 25.542  968.372  82.701   9.812 342.601 
22STC082  120160721184232 075955.21S 1040014.04E  6  371.801-9-9.99 25.532  967.802  82.901   9.822 342.401 
22STC082  120160721184233 075955.54S 1040014.23E  6  377.101-9-9.99 25.522  967.222  83.001   9.832 342.201 
22STC082  120160721184234 075955.82S 1040014.39E  6  382.401-9-9.99 25.502  966.642  83.101   9.852 342.001 
22STC082  120160721184235 075956.08S 1040014.50E  6  387.501-9-9.99 25.472  966.082  83.201   9.872 341.801 
22STC082  120160721184236 075956.33S 1040014.61E  6  392.501-9-9.99 25.432  965.542  83.301   9.902 341.601 
22STC082  120160721184237 075956.62S 1040014.72E  6  397.201-9-9.99 25.392  965.032  83.401   9.932 341.301 
22STC082  120160721184238 075956.90S 1040014.86E  6  401.701-9-9.99 25.352  964.542  83.501   9.982 341.101 
22STC082  120160721184239 075957.19S 1040015.05E  6  405.901-9-9.99 25.302  964.082  83.601  10.032 340.801 
22STC082  120160721184240 075957.44S 1040015.19E  6  410.001-9-9.99 25.262  963.642  83.701  10.092 340.501 
22STC082  120160721184241 075957.73S 1040015.27E  6  413.901-9-9.99 25.222  963.212  83.801  10.162 340.201 
22STC082  120160721184242 075958.02S 1040015.33E  6  417.601-9-9.99 25.182  962.812  83.901  10.222 340.001 
22STC082  120160721184243 075958.31S 1040015.38E  6  421.201-9-9.99 25.142  962.412  84.101  10.282 339.701 
22STC082  120160721184244 075958.56S 1040015.44E  6  424.901-9-9.99 25.092  962.012  84.201  10.332 339.501 
22STC082  120160721184245 075958.81S 1040015.55E  6  428.901-9-9.99 25.052  961.572  84.301  10.372 339.301 
22STC082  120160721184246 075959.06S 1040015.63E  6  433.301-9-9.99 25.012  961.102  84.301  10.412 339.201 
22STC082  120160721184247 075959.35S 1040015.74E  6  437.901-9-9.99 24.982  960.602  84.301  10.452 339.201 
22STC082  120160721184248 075959.68S 1040015.85E  6  442.601-9-9.99 24.952  960.082  84.301  10.492 339.201 
22STC082  120160721184249 080000.07S 1040016.01E  6  447.501-9-9.99 24.922  959.552  84.301  10.532 339.301 
22STC082  120160721184250 080000.54S 1040016.20E  6  452.501-9-9.99 24.892  959.012  84.301  10.582 339.401 
22STC082  120160721184251 080001.01S 1040016.42E  6  457.701-9-9.99 24.852  958.452  84.301  10.622 339.501 
22STC082  120160721184252 080001.40S 1040016.56E  6  463.001-9-9.99 24.812  957.882  84.201  10.662 339.601 
22STC082  120160721184253 080001.76S 1040016.67E  6  468.401-9-9.99 24.782  957.292  83.901  10.692 339.601 
22STC082  120160721184254 080002.02S 1040016.70E  6  473.801-9-9.99 24.772  956.702  83.301  10.722 339.701 
22STC082  120160721184255 080002.20S 1040016.78E  6  479.301-9-9.99 24.792  956.112  82.601  10.752 339.701 
22STC082  120160721184256 080002.38S 1040016.92E  6  484.501-9-9.99 24.812  955.542  82.101  10.792 339.801 
22STC082  120160721184257 080002.66S 1040017.11E  6  489.501-9-9.99 24.822  955.012  82.001  10.832 339.801 
22STC082  120160721184258 080003.02S 1040017.30E  6  494.101-9-9.99 24.782  954.512  82.601  10.872 339.901 
22STC082  120160721184259 080003.49S 1040017.50E  6  498.401-9-9.99 24.702  954.052  83.401  10.902 339.901 
22STC082  120160721184300 080004.00S 1040017.69E  6  502.501-9-9.99 24.592  953.602  84.301  10.932 340.001 
22STC082  120160721184301 080004.50S 1040017.77E  6  506.701-9-9.99 24.482  953.152  85.101  10.962 340.001 
22STC082  120160721184302 080004.93S 1040017.94E  6  510.901-9-9.99 24.372  952.702  85.601  10.992 340.001 
22STC082  120160721184303 080005.29S 1040018.05E  6  514.901-9-9.99 24.302  952.272  85.901  11.032 340.001 
22STC082  120160721184304 080005.58S 1040018.15E  6  518.601-9-9.99 24.242  951.862  86.101  11.072 340.101 
22STC082  120160721184305 080005.83S 1040018.26E  6  522.201-9-9.99 24.202  951.472  86.201  11.122 340.101 
22STC082  120160721184306 080006.12S 1040018.35E  6  525.801-9-9.99 24.162  951.092  86.401  11.172 340.201 
22STC082  120160721184307 080006.37S 1040018.46E  6  529.501-9-9.99 24.122  950.692  86.601  11.202 340.401 
22STC082  120160721184308 080006.66S 1040018.57E  6  533.301-9-9.99 24.082  950.282  86.801  11.222 340.601 
22STC082  120160721184309 080006.98S 1040018.68E  6  537.101-9-9.99 24.052  949.872  87.001  11.222 340.801 
22STC082  120160721184310 080007.31S 1040018.84E  6  541.001-9-9.99 24.012  949.452  87.101  11.212 341.001 
22STC082  120160721184311 080007.67S 1040018.98E  6  544.901-9-9.99 23.972  949.032  87.301  11.192 341.201 
22STC082  120160721184312 080007.99S 1040019.12E  6  549.101-9-9.99 23.932  948.582  87.501  11.162 341.401 
22STC082  120160721184313 080008.32S 1040019.23E  6  553.501-9-9.99 23.892  948.112  87.601  11.132 341.501 
22STC082  120160721184314 080008.60S 1040019.34E  6  558.101-9-9.99 23.852  947.602  87.801  11.102 341.601 
22STC082  120160721184315 080008.93S 1040019.45E  6  563.001-9-9.99 23.812  947.082  87.901  11.062 341.701 
